no	month	temperature	precipitation	station	country	latitude	NS	longitude	WE	altitude
1960	1	-11.2	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	2	-10.4	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	3	-5.3	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	4	3.8	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	5	9.9	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	6	14.1	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	7	16.5	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	8	15	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	9	10.6	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	10	3.8	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	11	-4.9	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1960	12	-11.7	NA	ハイプレーリー〔アルバータ〕_カナダ	カナダ	55.4	N	116.48	W	602
1961	1	-19.7	17.8	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	2	-16.1	10.2	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	3	-9.2	16.5	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	4	1.8	11.1	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	5	9.6	28.9	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	6	14.8	51.7	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	7	16.8	67.8	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	8	14.8	39.9	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	9	9	31	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	10	0.9	17.1	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	11	-11	14.5	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1961	12	-17.9	16.6	ハイレベル〔アルバータ州〕_カナダ	カナダ	58.62	N	117.17	W	338
1962	1	-3.7	57	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	2	-2.8	63.6	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	3	1.8	78.2	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	4	8.4	84.2	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	5	14.7	83.4	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	6	20.2	77.1	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	7	22.5	79.7	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	8	21.6	74.8	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	9	18	80	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	10	11.7	67.4	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	11	5.1	70.8	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1962	12	-0.8	60.6	ハロー〔オンタリオ州〕_カナダ	カナダ	42.03	N	82.9	W	191
1963	1	-23.1	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	2	-23.7	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	3	-20.9	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	4	-13	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	5	-3.2	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	6	4.2	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	7	9.3	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	8	7	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	9	2.2	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	10	-5.2	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	11	-14.9	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1963	12	-21.1	NA	ハーシェル島〔ユーコン準州〕_カナダ	カナダ	69.57	N	138.91	W	1
1964	1	-10.7	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	2	-9.4	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	3	-3.5	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	4	3.2	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	5	9.7	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	6	15.6	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	7	19	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	8	18.2	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	9	13.5	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	10	6.9	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	11	0.9	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1964	12	-5.9	NA	バサースト〔ニューブランズウィック〕_カナダ	カナダ	47.63	N	65.75	W	59
1965	1	-9.7	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	2	-9	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	3	-4.1	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	4	3.8	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	5	10.2	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	6	14.2	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	7	16.7	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	8	15.3	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	9	10.6	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	10	3.9	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	11	-5.2	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1965	12	-10.2	NA	バリービュー〔アルバータ〕_カナダ	カナダ	55.1	N	117.2	W	698
1966	1	-10.8	77.2	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	2	-9	57.5	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	3	-3.3	68.2	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	4	3.8	87.8	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	5	11.2	77.7	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	6	16	97.9	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	7	18.6	73.7	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	8	17.4	90.3	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	9	13.1	75.5	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	10	6.7	98.5	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	11	0.3	77.5	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1966	12	-6.6	92	バンクロフト〔オンタリオ州〕_カナダ	カナダ	45.07	N	77.88	W	331
1967	1	5.3	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	2	5.9	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	3	7.6	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	4	10.4	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	5	14	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	6	16.5	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	7	18.9	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	8	18.9	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	9	15.8	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	10	11.2	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	11	7.5	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1967	12	5.2	NA	バンクーバーハーバー_カナダ	カナダ	49.29	N	123.12	W	2
1968	1	3.9	171.9	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	2	5.2	99.9	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	3	7.1	105.7	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	4	9.7	94.8	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	5	12.9	68.3	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	6	15.5	62.9	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	7	17.7	47.7	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	8	18.1	44.4	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	9	15	44.8	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	10	10.3	114.8	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	11	6.1	177.1	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1968	12	3.9	168.4	バンクーバー国際空港〔ブリティッシュコロンビア州〕_カナダ	カナダ	49.19	N	123.18	W	4
1969	1	-8.5	19.3	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	2	-6.8	19.5	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	3	-2.6	25.9	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	4	2.5	34.2	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	5	7.2	44	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	6	11.2	67.2	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	7	14.8	40.9	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	8	13.9	44.7	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	9	9.4	44.8	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	10	3.3	28.8	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	11	-3.7	25.2	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1969	12	-9.2	20.4	バンフ〔アルバータ州〕_カナダ	カナダ	51.19	N	115.55	W	1397
1970	1	-9.6	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	2	-11.2	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	3	-3.3	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	4	4.6	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	5	11.3	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	6	15.7	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	7	18.9	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	8	18.2	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	9	13.1	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	10	4.8	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	11	-3.7	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1970	12	-10.2	NA	バージニア滝〔ノースウェスト準州〕_カナダ	カナダ	51.07	N	110.32	W	735
1971	1	-3.1	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	2	-1.5	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	3	4.2	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	4	8.6	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	5	14.4	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	6	17.3	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	7	21.1	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	8	20.6	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	9	15.3	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	10	8	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	11	1.9	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1971	12	-3.1	NA	バーノン〔ブリティッシュコロンビア〕_カナダ	カナダ	50.22	N	119.19	W	482
1972	1	-12.4	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	2	-12.3	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	3	-5.7	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	4	3.6	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	5	10.4	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	6	14.7	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	7	17.2	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	8	15.6	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	9	11	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	10	3.3	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	11	-5.4	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1972	12	-11.8	NA	バーミリオン〔アルバータ〕_カナダ	カナダ	53.34	N	110.88	W	623
1973	1	-3.2	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	2	-2.7	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	3	1.4	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	4	6.8	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	5	12.8	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	6	18.8	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	7	21.9	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	8	21.6	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	9	18.1	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	10	11.5	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	11	5.6	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1973	12	0.2	NA	バーリントン〔オンタリオ〕_カナダ	カナダ	43.3	N	79.8	W	77
1974	1	-10.8	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	2	-10.1	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	3	-4.8	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	4	3.7	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	5	10.6	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	6	14.7	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	7	17.2	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	8	15.6	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	9	10.6	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	10	3.6	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	11	-4.6	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1974	12	-11.5	NA	バールヘッド〔アルバータ〕_カナダ	カナダ	54.1	N	114.45	W	648
1975	1	-9.5	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	2	-7.2	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	3	-2.7	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	4	2.9	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	5	8	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	6	11.5	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	7	13.5	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	8	12.7	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	9	8.7	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	10	2.8	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	11	-3.7	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1975	12	-9.2	NA	バーンズレーク〔ブリティッシュコロンビア〕_カナダ	カナダ	54.38	N	125.96	W	713
1976	1	-24.5	24.8	パウラトゥク〔ノースウェスト準州〕_カナダ	カナダ	69.36	N	124.08	W	6
1976	2	-25	39.6	パウラトゥク〔ノースウェスト準州〕_カナダ	カナダ	69.36	N	124.08	W	6
