no	station	url	continent
71066	ハイレベル〔アルバータ州〕 - カナダ   緯度：58.62°N   経度：117.17°W   高度：338 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71066	北中アメリカ
71298	ハロー〔オンタリオ州〕 - カナダ   緯度：42.03°N   経度：82.90°W   高度：191 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71298	北中アメリカ
71501	ハーシェル島〔ユーコン準州〕 - カナダ   緯度：69.57°N   経度：138.91°W   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71501	北中アメリカ
71574	バサースト〔ニューブランズウィック〕 - カナダ   緯度：47.63°N   経度：65.75°W   高度：59 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71574	北中アメリカ
71277	バリービュー〔アルバータ〕 - カナダ   緯度：55.10°N   経度：117.20°W   高度：698 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71277	北中アメリカ
71294	バンクロフト〔オンタリオ州〕 - カナダ   緯度：45.07°N   経度：77.88°W   高度：331 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71294	北中アメリカ
71201	バンクーバーハーバー - カナダ   緯度：49.29°N   経度：123.12°W   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71201	北中アメリカ
71892	バンクーバー国際空港〔ブリティッシュコロンビア州〕 - カナダ   緯度：49.19°N   経度：123.18°W   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71892	北中アメリカ
71122	バンフ〔アルバータ州〕 - カナダ   緯度：51.19°N   経度：115.55°W   高度：1397 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71122	北中アメリカ
71048	バージニア滝〔ノースウェスト準州〕 - カナダ   緯度：51.07°N   経度：110.32°W   高度：735 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71048	北中アメリカ
71115	バーノン〔ブリティッシュコロンビア〕 - カナダ   緯度：50.22°N   経度：119.19°W   高度：482 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71115	北中アメリカ
71278	バーミリオン〔アルバータ〕 - カナダ   緯度：53.34°N   経度：110.88°W   高度：623 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71278	北中アメリカ
71437	バーリントン〔オンタリオ〕 - カナダ   緯度：43.30°N   経度：79.80°W   高度：77 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71437	北中アメリカ
71061	バールヘッド〔アルバータ〕 - カナダ   緯度：54.10°N   経度：114.45°W   高度：648 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71061	北中アメリカ
71952	バーンズレーク〔ブリティッシュコロンビア〕 - カナダ   緯度：54.38°N   経度：125.96°W   高度：713 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71952	北中アメリカ
71984	パウラトゥク〔ノースウェスト準州〕 - カナダ   緯度：69.36°N   経度：124.08°W   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71984	北中アメリカ
71726	パラン〔ケベック州〕 - カナダ   緯度：47.92°N   経度：74.62°W   高度：445 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71726	北中アメリカ
71172	パリーサウンド〔オンタリオ〕 - カナダ   緯度：45.34°N   経度：80.04°W   高度：176 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71172	北中アメリカ
71826	パンニルトゥング〔ヌナバット準州〕 - カナダ   緯度：66.14°N   経度：65.71°W   高度：23 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71826	北中アメリカ
71493	パーズボロ〔ノバスコシア州〕 - カナダ   緯度：45.41°N   経度：64.35°W   高度：31 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71493	北中アメリカ
71552	ビクトリアビーチ〔マニトバ〕 - カナダ   緯度：50.70°N   経度：96.57°W   高度：220 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71552	北中アメリカ
71799	ビクトリア国際空港〔ブリティッシュコロンビア〕 - カナダ   緯度：48.65°N   経度：123.43°W   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71799	北中アメリカ
71783	ビクトリア大学〔ブリティッシュコロンビア〕 - カナダ   緯度：48.46°N   経度：123.31°W   高度：60 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71783	北中アメリカ
71844	ビッグトラウトレーク〔オンタリオ州〕 - カナダ   緯度：53.82°N   経度：89.90°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71844	北中アメリカ
71068	ピースリバー〔アルバータ州〕 - カナダ   緯度：56.23°N   経度：117.45°W   高度：571 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71068	北中アメリカ
71430	ピーター岬〔オンタリオ〕 - カナダ   緯度：43.83°N   経度：77.15°W   高度：79 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71430	北中アメリカ
71303	ピーリー岬〔オンタリオ〕 - カナダ   緯度：41.95°N   経度：82.52°W   高度：177 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71303	北中アメリカ
71949	ファロ〔ユーコン準州〕 - カナダ   緯度：62.21°N   経度：133.38°W   高度：717 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71949	北中アメリカ
71347	フェアビュー〔アルバータ〕 - カナダ   緯度：56.08°N   経度：118.44°W   高度：655 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71347	北中アメリカ
71491	フォートグッドホープ〔ノースウェスト準州〕 - カナダ   緯度：66.24°N   経度：128.64°W   高度：82 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71491	北中アメリカ
71365	フォートシンプソン〔ノースウェスト準州〕 - カナダ   緯度：61.76°N   経度：121.24°W   高度：168 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71365	北中アメリカ
71362	フォートスミス〔ノースウェスト準州〕 - カナダ   緯度：60.03°N   経度：111.93°W   高度：203 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71362	北中アメリカ
71945	フォートネルソン〔ブリティッシュコロンビア州〕 - カナダ   緯度：58.84°N   経度：122.60°W   高度：382 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71945	北中アメリカ
71585	フォートマクマレー〔アルバータ州〕 - カナダ   緯度：56.65°N   経度：111.21°W   高度：369 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71585	北中アメリカ
71497	フォートリアード〔ノースウェスト準州〕 - カナダ   緯度：60.23°N   経度：123.47°W   高度：213 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71497	北中アメリカ
71700	フレデリクトン〔ニューブランズウィック州〕 - カナダ   緯度：45.87°N   経度：66.53°W   高度：21 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71700	北中アメリカ
71097	ブリブールト島〔ヌナバット準州〕 - カナダ   緯度：63.34°N   経度：64.15°W   高度：376 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71097	北中アメリカ
71457	ブルックス〔アルバータ〕 - カナダ   緯度：50.56°N   経度：111.85°W   高度：747 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71457	北中アメリカ
71096	ブロートンアイランド〔ヌナバット準州〕 - カナダ   緯度：67.54°N   経度：63.79°W   高度：584 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71096	北中アメリカ
71127	プリムローズ湖〔アルバータ〕 - カナダ   緯度：53.55°N   経度：114.11°W   高度：766 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71127	北中アメリカ
71869	プリンスアルバート〔サスカチュワン州〕 - カナダ   緯度：53.22°N   経度：105.67°W   高度：428 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71869	北中アメリカ
71896	プリンスジョージ〔ブリティッシュコロンビア州〕 - カナダ   緯度：53.88°N   経度：122.68°W   高度：691 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71896	北中アメリカ
71032	プリンストン〔ブリティッシュコロンビア〕 - カナダ   緯度：49.47°N   経度：120.51°W   高度：700 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71032	北中アメリカ
71898	プリンスルーパート〔ブリティッシュコロンビア州〕 - カナダ   緯度：54.29°N   経度：130.45°W   高度：35 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71898	北中アメリカ
71361	ヘイリバー〔ノースウェスト準州〕 - カナダ   緯度：60.84°N   経度：115.78°W   高度：164 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71361	北中アメリカ
71505	ヘインズジャンクション〔ユーコン準州〕 - カナダ   緯度：60.77°N   経度：137.58°W   高度：595 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71505	北中アメリカ
71458	ベグレビル〔アルバータ〕 - カナダ   緯度：53.51°N   経度：112.10°W   高度：639 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71458	北中アメリカ
71158	ベレンズリバー〔マニトバ州〕 - カナダ   緯度：52.36°N   経度：97.02°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71158	北中アメリカ
71356	ベーカーレーク〔ヌナバット準州〕 - カナダ   緯度：64.32°N   経度：96.00°W   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71356	北中アメリカ
71829	ベーコモー〔ケベック〕 - カナダ   緯度：49.26°N   経度：68.15°W   高度：130 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71829	北中アメリカ
71256	ホワイトコート〔アルバータ〕 - カナダ   緯度：54.14°N   経度：115.78°W   高度：785 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71256	北中アメリカ
71930	ホワイトコート〔アルバータ州〕 - カナダ   緯度：54.14°N   経度：115.79°W   高度：782 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71930	北中アメリカ
71964	ホワイトホース〔ユーコン準州〕 - カナダ   緯度：60.71°N   経度：135.07°W   高度：706 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71964	北中アメリカ
71900	ホープデール〔ニューファンドランド・ラブラドル州〕 - カナダ   緯度：55.45°N   経度：60.22°W   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71900	北中アメリカ
71320	ホールビーチ〔ヌナバット準州〕 - カナダ   緯度：68.78°N   経度：81.24°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71320	北中アメリカ
71029	ホールマン〔ノースウェスト準州〕 - カナダ   緯度：70.76°N   経度：117.80°W   高度：30 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71029	北中アメリカ
71214	ボーデ〔アルバータ〕 - カナダ   緯度：52.12°N   経度：110.10°W   高度：687 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71214	北中アメリカ
71534	ボーデン〔オンタリオ〕 - カナダ   緯度：44.27°N   経度：79.91°W   高度：222 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71534	北中アメリカ
71578	ボーポール〔ケベック〕 - カナダ   緯度：46.84°N   経度：71.20°W   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71578	北中アメリカ
71197	ポルトーバスク〔ニューファンドランド州〕 - カナダ   緯度：47.57°N   経度：59.15°W   高度：40 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71197	北中アメリカ
71576	ポンドインレット〔ヌナバット準州〕 - カナダ   緯度：72.69°N   経度：77.96°W   高度：65 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71576	北中アメリカ
71475	ポートアルバーニ〔ブリティッシュコロンビア州〕 - カナダ   緯度：49.32°N   経度：124.93°W   高度：76 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71475	北中アメリカ
71463	ポートコルボーン〔オンタリオ〕 - カナダ   緯度：42.87°N   経度：79.25°W   高度：184 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71463	北中アメリカ
71109	ポートハーディ〔ブリティッシュコロンビア州〕 - カナダ   緯度：50.68°N   経度：127.37°W   高度：22 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71109	北中アメリカ
71810	ポートメニア〔ケベック州〕 - カナダ   緯度：49.84°N   経度：64.29°W   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71810	北中アメリカ
71631	マウントフォレスト〔オンタリオ〕 - カナダ   緯度：43.98°N   経度：80.75°W   高度：414 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71631	北中アメリカ
71630	マスコカ〔オンタリオ州〕 - カナダ   緯度：44.97°N   経度：79.30°W   高度：282 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71630	北中アメリカ
71821	マタガミ〔ケベック州〕 - カナダ   緯度：49.76°N   経度：77.79°W   高度：281 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71821	北中アメリカ
71944	マッケンジー〔ブリティッシュコロンビア州〕 - カナダ   緯度：55.31°N   経度：123.14°W   高度：690 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71944	北中アメリカ
71721	マニワキ〔ケベック州〕 - カナダ   緯度：46.28°N   経度：75.99°W   高度：200 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71721	北中アメリカ
71163	マルトル〔ノースウェスト準州〕 - カナダ   緯度：63.13°N   経度：117.25°W   高度：271 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71163	北中アメリカ
71975	マーシー岬〔ヌナバット準州〕 - カナダ   緯度：64.96°N   経度：63.58°W   高度：583 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71975	北中アメリカ
71719	ミスクー島〔ニューブランズウィック〕 - カナダ   緯度：48.01°N   経度：64.49°W   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71719	北中アメリカ
71539	ムースジョー〔サスカチュワン〕 - カナダ   緯度：50.33°N   経度：105.54°W   高度：577 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71539	北中アメリカ
71864	ムースジョー〔サスカチュワン州〕 - カナダ   緯度：50.33°N   経度：105.55°W   高度：577 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71864	北中アメリカ
71309	ムースニー〔オンタリオ州〕 - カナダ   緯度：51.29°N   経度：80.62°W   高度：9 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71309	北中アメリカ
71026	メディシンハット〔アルバータ州〕 - カナダ   緯度：50.03°N   経度：110.72°W   高度：715 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71026	北中アメリカ
71125	メドウレーク〔サスカチュワン州〕 - カナダ   緯度：54.13°N   経度：108.52°W   高度：480 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=71125	北中アメリカ
